"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q1",2.39006943,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q2",-6.246949732,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q3",-12.868925366,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-8.673941932,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q1",0.606172687,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q2",5.125368732,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q3",10.405549626,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1975-Q4",9.978394109,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q1",5.226608934,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q2",6.845895145,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q3",6.115115473,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1976-Q4",9.151230856,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q1",5.192158385,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q2",0.832287342,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.776461968,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1977-Q4",2.049624419,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q1",6.544884214,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q2",8.828711506,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q3",4.990077093,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1978-Q4",8.564743994,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q1",4.909771051,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.999014536,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q3",3.607844563,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1979-Q4",-1.127246204,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q1",1.81587071,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q2",0.433302897,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.556101326,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.114009791,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-5.30505699,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q2",-5.593758265,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q3",2.477277089,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1981-Q4",2.544648852,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q1",2.581970722,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q2",0.590068637,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-3.200490288,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-4.296798271,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-3.583529451,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q2",-2.590123414,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q3",0.735126009,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1983-Q4",1.210939504,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q1",1.779593533,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q2",2.342702954,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q3",3.027287488,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1984-Q4",0.922686946,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q1",-1.149777188,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q2",1.634306467,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q3",3.372138342,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1985-Q4",6.113427438,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.087133074,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q2",4.657435404,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q3",-1.596642788,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1986-Q4",-2.699930569,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q1",-0.527548836,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q2",-4.955760928,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q3",-3.258425095,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1987-Q4",-0.278944552,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q1",6.586126267,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q2",4.611398964,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q3",5.071203485,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1988-Q4",1.037583958,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q1",2.212860663,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.976060756,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q3",2.772952244,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1989-Q4",5.265021649,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q1",2.671975364,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q2",0.93262456,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q3",-4.669111784,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1990-Q4",0.944983027,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q1",0.427175642,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q2",1.528585007,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q3",11.008330267,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1991-Q4",0.145419292,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q1",1.932214127,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q2",0.534086375,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.236577611,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.081679574,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-4.687916186,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q2",0.007632889,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-1.181599519,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1993-Q4",-0.454916422,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q1",1.448532837,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q2",0.958617637,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q3",3.314875103,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.262202991,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q1",3.03725171,
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.76173387,
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q3",0.615703809,
"GRC","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.036812447,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.632531586,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q2",2.252642313,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q3",3.088905697,
"GRC","QGDP","TOT","PC_CHGPY","Q","1996-Q4",3.581131972,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.609920456,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.784821359,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q3",5.027766158,
"GRC","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.917627663,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q1",5.574859177,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q2",4.254539266,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q3",2.975993538,
"GRC","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.807237979,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.361704355,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q2",2.86197618,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q3",2.896443297,
"GRC","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.724339464,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q1",3.330421774,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q2",3.318944495,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.848009813,
"GRC","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.662254616,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q1",5.557085016,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q2",4.317066945,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q3",4.064341291,
"GRC","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.880212644,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.452555275,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q2",5.022569822,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.943039937,
"GRC","QGDP","TOT","PC_CHGPY","Q","2002-Q4",4.467728455,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q1",5.778436775,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q2",5.29512856,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q3",5.347760594,
"GRC","QGDP","TOT","PC_CHGPY","Q","2003-Q4",6.775966831,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q1",6.510927293,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.637807316,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q3",5.373131112,
"GRC","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.774821603,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q1",0.335709457,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q2",0.593025488,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q3",0.648996724,
"GRC","QGDP","TOT","PC_CHGPY","Q","2005-Q4",1.54047551,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.469142465,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.54199109,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.591190257,
"GRC","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.716217109,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q1",2.537298304,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.19988242,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q3",4.047603993,
"GRC","QGDP","TOT","PC_CHGPY","Q","2007-Q4",0.964196719,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.385711643,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q2",-1.147594182,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-0.624737981,
"GRC","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.52470938,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-6.770290811,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-3.564516207,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.170677348,
"GRC","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-2.688349298,
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q1",-3.788470467,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q2",-9.413893007,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q3",-11.611675451,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2010-Q4",-13.041169582,"B"
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q1",-10.797681584,
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q2",-9.81786248,
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q3",-8.740998477,
"GRC","QGDP","TOT","PC_CHGPY","Q","2011-Q4",-10.825508468,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q1",-8.582259835,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q2",-8.123243565,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-7.551013594,
"GRC","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-4.523308882,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-4.642278751,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q2",-2.893329253,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q3",-1.673594169,
"GRC","QGDP","TOT","PC_CHGPY","Q","2013-Q4",-0.635200817,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q1",0.94891411,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q2",0.544448709,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.483006292,
"GRC","QGDP","TOT","PC_CHGPY","Q","2014-Q4",0.062340927,
"GRC","QGDP","TOT","PC_CHGPY","Q","2015-Q1",-0.188804568,
"GRC","QGDP","TOT","PC_CHGPY","Q","2015-Q2",0.003465885,
"GRC","QGDP","TOT","PC_CHGPY","Q","2015-Q3",-2.342167171,
"GRC","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-0.483468895,
"GRC","QGDP","TOT","PC_CHGPY","Q","2016-Q1",-1.171797683,
"GRC","QGDP","TOT","PC_CHGPY","Q","2016-Q2",-1.498010637,
"GRC","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.619250485,
"GRC","QGDP","TOT","PC_CHGPY","Q","2016-Q4",0.08260577,
"GRC","QGDP","TOT","PC_CHGPY","Q","2017-Q1",0.410982227,
"GRC","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.694349927,
"GRC","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.858472592,
"GRC","QGDP","TOT","PC_CHGPY","Q","2017-Q4",1.214328769,
"GRC","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.003763485,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2018-Q2",1.380309352,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2018-Q3",0.891750039,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2018-Q4",1.624632842,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.897160124,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.172077225,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.239570702,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2019-Q4",1.221899861,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2020-Q1",0.430669159,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-14.218040955,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-11.65104059,"E"
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q1",6.429777413,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.690684792,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q3",7.324877392,
"COL","QGDP","TOT","PC_CHGPY","Q","2006-Q4",7.404673629,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q1",6.873723721,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q2",6.614912072,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q3",6.886371148,
"COL","QGDP","TOT","PC_CHGPY","Q","2007-Q4",6.58255296,
"COL","QGDP","TOT","PC_CHGPY","Q","2008-Q1",5.318826061,
"COL","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.539647152,
"COL","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.075839184,
"COL","QGDP","TOT","PC_CHGPY","Q","2008-Q4",0.324715048,
"COL","QGDP","TOT","PC_CHGPY","Q","2009-Q1",0.27432394,
"COL","QGDP","TOT","PC_CHGPY","Q","2009-Q2",0.451997927,
"COL","QGDP","TOT","PC_CHGPY","Q","2009-Q3",0.75476927,
"COL","QGDP","TOT","PC_CHGPY","Q","2009-Q4",3.093489085,
"COL","QGDP","TOT","PC_CHGPY","Q","2010-Q1",3.343658812,
"COL","QGDP","TOT","PC_CHGPY","Q","2010-Q2",4.075283096,
"COL","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.705089498,
"COL","QGDP","TOT","PC_CHGPY","Q","2010-Q4",5.82226618,
"COL","QGDP","TOT","PC_CHGPY","Q","2011-Q1",6.665723188,
"COL","QGDP","TOT","PC_CHGPY","Q","2011-Q2",6.709516996,
"COL","QGDP","TOT","PC_CHGPY","Q","2011-Q3",8.232894671,
"COL","QGDP","TOT","PC_CHGPY","Q","2011-Q4",6.18650642,
"COL","QGDP","TOT","PC_CHGPY","Q","2012-Q1",5.819574458,
"COL","QGDP","TOT","PC_CHGPY","Q","2012-Q2",4.992328006,
"COL","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.093367422,
"COL","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.856052655,
"COL","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.827449174,
"COL","QGDP","TOT","PC_CHGPY","Q","2013-Q2",5.392956501,
"COL","QGDP","TOT","PC_CHGPY","Q","2013-Q3",5.968731718,
"COL","QGDP","TOT","PC_CHGPY","Q","2013-Q4",6.319990872,
"COL","QGDP","TOT","PC_CHGPY","Q","2014-Q1",6.468549299,
"COL","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.83724594,
"COL","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.880590354,
"COL","QGDP","TOT","PC_CHGPY","Q","2014-Q4",3.886357422,
"COL","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.368214925,
"COL","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.139008283,
"COL","QGDP","TOT","PC_CHGPY","Q","2015-Q3",3.554228395,
"COL","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.780994149,
"COL","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.171717309,
"COL","QGDP","TOT","PC_CHGPY","Q","2016-Q2",2.061488858,
"COL","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.680723726,
"COL","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.439027855,
"COL","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.221325362,
"COL","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.427447056,
"COL","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.16438932,
"COL","QGDP","TOT","PC_CHGPY","Q","2017-Q4",1.623081626,
"COL","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.217526863,
"COL","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.369836093,
"COL","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.619269528,
"COL","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.849563263,
"COL","QGDP","TOT","PC_CHGPY","Q","2019-Q1",3.055806472,
"COL","QGDP","TOT","PC_CHGPY","Q","2019-Q2",3.164128853,
"COL","QGDP","TOT","PC_CHGPY","Q","2019-Q3",3.449546888,
"COL","QGDP","TOT","PC_CHGPY","Q","2019-Q4",3.367255861,
"COL","QGDP","TOT","PC_CHGPY","Q","2020-Q1",1.033436321,
"COL","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-16.019190404,
"COL","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-9.466497922,
"SAU","QGDP","TOT","PC_CHGPY","Q","2016-Q1",3.209459894,
"SAU","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.180217468,
"SAU","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.531632753,
"SAU","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.796894692,
"SAU","QGDP","TOT","PC_CHGPY","Q","2017-Q1",-0.761428684,
"SAU","QGDP","TOT","PC_CHGPY","Q","2017-Q2",-0.319450004,
"SAU","QGDP","TOT","PC_CHGPY","Q","2017-Q3",-0.192034595,
"SAU","QGDP","TOT","PC_CHGPY","Q","2017-Q4",-1.685675374,
"SAU","QGDP","TOT","PC_CHGPY","Q","2018-Q1",1.139341728,
"SAU","QGDP","TOT","PC_CHGPY","Q","2018-Q2",1.752192899,
"SAU","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.813691976,
"SAU","QGDP","TOT","PC_CHGPY","Q","2018-Q4",4.036426148,
"SAU","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.728078739,
"SAU","QGDP","TOT","PC_CHGPY","Q","2019-Q2",0.769339812,
"SAU","QGDP","TOT","PC_CHGPY","Q","2019-Q3",-0.454681715,
"SAU","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-0.678877345,
"SAU","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.134601583,
"SAU","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-6.369670909,
"SAU","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-4.499067391,
"SAU","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-2.122949828,
